epoch,train_loss,val_loss,val_acc,val_macro_f1,lr,elapsed_seconds
50,0.379678525741647,0.3998982971961345,0.9883236030025021,0.9930007996343623,2.5e-05,114.58129787445068
51,0.37949800571222925,0.39961175022769513,0.9889491242702252,0.9933279925948246,2.5e-05,116.97781991958618
52,0.37942521403384427,0.3987726212492379,0.9889491242702252,0.9933213052808533,2.5e-05,119.24465894699097
53,0.3797210531633735,0.398272924814948,0.9889491242702252,0.9933145749043979,2.5e-05,121.50063681602478
54,0.37967262180014877,0.3994983938507879,0.9887406171809842,0.9932166199768911,2.5e-05,123.81702280044556
55,0.379462597617261,0.4024579692026095,0.987281067556297,0.9924588732499335,2.5e-05,126.07220578193665
56,0.3797045588598302,0.39984798858919374,0.9883236030025021,0.9929937394549727,1.25e-05,128.3908348083496
57,0.37930644203214514,0.39838142515322483,0.9885321100917431,0.9931075143386039,1.25e-05,130.63730478286743
58,0.37956659587217145,0.3980108584782996,0.9893661384487072,0.9935377418684791,1.25e-05,132.93907189369202
59,0.37904772168789963,0.39812254957898247,0.9887406171809842,0.9931936937309119,1.25e-05,135.1884799003601
60,0.37964911910497195,0.39848134108043093,0.9889491242702252,0.9930884553766836,1.25e-05,137.42978978157043
61,0.37934210749831515,0.3982118543134917,0.9889491242702252,0.9933190666191456,1.25e-05,139.67054677009583
62,0.379686530948152,0.39823738177981943,0.9891576313594662,0.9934305795881224,1.25e-05,141.98789882659912
63,0.37948693672188993,0.3986247210725334,0.9893661384487072,0.9933114381076104,1e-05,144.24989080429077
64,0.37936997814051526,0.39801883791962495,0.9891576313594662,0.9934261811387701,1e-05,146.49846982955933
