epoch,train_loss,val_loss,val_acc,val_macro_f1,lr
70,0.40575249377775424,0.6769944390622251,0.9049207673060884,0.8348678251158654,1.5625e-05
71,0.4059274161257759,0.8823701065714107,0.8632193494578816,0.7379700003815525,1.5625e-05
72,0.4059977450825077,0.6705582747367942,0.9092994161801501,0.8443484022493968,1.5625e-05
73,0.40665901994045645,0.689404860300457,0.9030442035029191,0.8439575233067347,1.5625e-05
74,0.40606166540130495,0.6847940830015162,0.9065888240200167,0.8345794729852859,1.5625e-05
75,0.4053995573005001,0.8320777574313294,0.8819849874895747,0.7653968162235462,1.5625e-05
76,0.40560350477873613,0.9612568269877557,0.8479983319432861,0.7182301048413333,1.5625e-05
77,0.4054519671173672,0.6777296955134096,0.908673894912427,0.8438276178332241,1.5625e-05
78,0.4061603370743817,0.7161585699030516,0.8990825688073395,0.8157540242596372,1e-05
79,0.40567753089788694,0.6912843044645295,0.9001251042535446,0.8193953365018528,1e-05
80,0.40565508948881357,0.7219517764396922,0.8913678065054211,0.8137834354518867,1e-05
81,0.40574531677144277,0.6732031136278911,0.9099249374478732,0.8477010810939575,1e-05
82,0.40535457421325755,0.7081180105018456,0.9026271893244371,0.8255345187198413,1e-05
83,0.4055874773140278,0.7220231420900346,0.8990825688073395,0.8189404164586956,1e-05
84,0.40551101297394915,0.7012381086854561,0.9055462885738115,0.8334594574911025,1e-05
85,0.40595008317518466,0.6746466661414273,0.9095079232693911,0.8456651327219432,1e-05
86,0.40517291314177495,0.7003799523782293,0.9042952460383653,0.8271745634784253,1e-05
87,0.40550290381733584,0.8528582536746702,0.8550875729774813,0.7754202647454685,1e-05
88,0.40608344166156923,0.6829018197624359,0.908256880733945,0.8435603445813695,1e-05
89,0.405596726308488,0.7122525736329156,0.902418682235196,0.8190060982216206,1e-05
90,0.40576965351182737,0.6858649933904881,0.9032527105921602,0.8250563149419501,1e-05
91,0.405895218288696,0.6850109590998881,0.9080483736447039,0.8418144748673522,1e-05
92,0.40508639540346614,0.9620030124650785,0.6321934945788157,0.6649316394584597,1e-05
93,0.40530940257131093,0.6923359890994278,0.9042952460383653,0.8371927993912969,1e-05
94,0.4050386539784014,0.7269912197054974,0.9001251042535446,0.8203358277952583,1e-05
95,0.4056563334190101,0.7873384814843026,0.8559216013344454,0.7627722014891828,1e-05
96,0.4053131816730268,0.7402765122525785,0.8801084236864053,0.7783110910143004,1e-05
97,0.4055403739801552,0.7289310827466028,0.8884487072560467,0.7905868550541512,1e-05
98,0.4052347042119988,0.7010891111420035,0.9067973311092578,0.83692534734539,1e-05
99,0.40563622631389984,0.6859571636468793,0.9047122602168474,0.8339657378746737,1e-05
